0,1,2,3,4,5,6,AmplitudeSample(4)
223.11201636727952,202.30176072395562,150.1949425272047,121.31866615142432,92.40515086358648,137.69031531229345,160.10110556957662,0.7581284514243276
150.10068639851804,121.25942718712685,85.1971406896207,65.61229210164153,63.94349725578748,87.94531912367914,133.48238071896947,0.3862204016415209
144.15012852197805,118.45200109003463,117.09909108504378,175.81498212993023,182.97034125278512,147.66172469017562,158.9250093727911,0.15286362993024208
134.91251624368343,125.77121944566927,127.21281691410569,147.4387477377133,219.85436002522965,202.3247426847594,199.42628990752223,1.5730765377132798
190.41895749127312,125.61565227513003,108.2989986517127,109.09448742846465,87.45719751034274,94.39615401115277,98.54180753031352,0.6246212284646447
94.62046980757921,119.88713592927635,196.68406276390206,200.13543135882824,140.9699249016857,161.6993223094416,142.95495523150515,0.39095395882826234
103.70747477512134,93.55749558499326,105.4962761839626,170.52014947480933,180.54750468734593,158.06909779831815,116.36227705212333,2.6204479748093314
75.135611053918,88.50126927347809,158.76188962477806,176.46177135738725,152.18931891612672,210.93830569061043,158.02969336699005,0.37994435738725624
92.38115448451816,145.94702511074235,209.74127053765363,212.3125454225942,158.0694099058581,181.4081518792671,210.1672220034739,0.745855822594211
140.87773000724923,78.98297187283393,78.220302541179,181.31523268105735,237.8898213349232,206.0449919536197,179.49022103697177,0.5385090810573633
178.3648474567988,162.05349059264947,134.47638242203476,113.47518913628899,108.11765643120344,134.69095965186722,143.14769215682742,2.8713888362889866
92.20746430000993,62.2194815546509,52.73695488469479,58.87317208679351,131.84310937000268,251.16904342203782,238.5383858342394,1.3368059867935072
146.20215593101977,94.43979255308953,125.88236326412894,160.04358311139683,208.7839714757234,218.01699497461945,146.33405366787267,2.8789505113968277
97.06752205168179,94.30280582027476,89.36325360998194,78.73554189977,136.14967318195403,215.28572389182364,175.6464080947113,0.4970347997699854
136.3397412846037,146.059329048315,112.47363621237129,94.10056041336692,113.12050076095578,100.19465326256665,89.11596296874175,1.414262313366914
94.51060044207759,85.09588811099887,73.83922381769378,61.095004595443164,62.3790442801024,77.25134817938601,181.430770460171,1.7769998954431598
363.13155457135593,320.1899470731747,161.70699937629283,114.42754170151582,130.55685052100208,122.39654458624737,94.14660921246968,0.5586526015158231
117.34582378228295,103.88563594648319,100.82423146390352,153.96208121961126,183.78123579568145,202.63823122882013,130.71540691029577,0.3724949196112471
114.82602050603894,122.03708141516385,133.931041589102,163.64366880722184,141.8353844468328,98.62464404178196,71.5795187028095,0.00026210722183515786
87.38128594820019,100.08864077967381,93.53203004362696,88.28916518862945,116.65904688186579,120.77605983501648,99.24443271554861,0.26250868862945864
96.60334210515491,115.27567850974124,158.7573764620895,176.64241362604184,173.09583166603778,168.25640383400997,192.7427023330166,1.3891126260418605
134.4176918013525,79.10312855638979,79.42591168877547,150.57011822577655,186.17915391864392,134.77038940798835,102.1808613927472,0.07384342577655556
121.12019144634397,111.34009093071677,83.00783388820224,85.46605854579285,79.26614846983753,103.52878964688898,179.92193672921772,0.2971503457928413
173.6812673548953,120.43241417226012,111.41166596599605,167.44647516526553,161.33467465374872,123.49377569434742,130.5435683287805,0.5970006652655189
114.1890655844272,136.7332790587144,149.72525620217516,126.86726903071019,128.25354778588357,93.6452861302276,71.92699632879591,0.012344930710179572
63.86298851980461,66.63075114905044,97.35061187918681,130.875017541724,189.2163772858968,297.11718613755784,283.14686115934416,1.5112762417240018
150.73304820285142,101.99081291875736,105.57383014231829,79.89379194961663,82.7856608970551,94.307113146218,84.26514184647273,0.33432514961663373
99.13497528008737,103.19292857505165,80.3059404335616,64.69825354795744,75.31528116024485,85.50316360835222,90.06322877349261,1.227434347957437
77.39789535713511,59.02573293716262,59.47102238168414,65.80016762240194,108.22081064038026,161.3740389195909,109.39870388384348,0.11966732240193322
84.1469637225476,104.78720544018938,93.41355668908555,109.17070023954967,224.6443220630415,194.68668896188063,110.89265882707438,0.09646473954966907
89.35172399978964,73.43254593994526,68.80071144626227,70.0588350255595,69.90075819659265,73.67136945671092,139.0821111417274,2.2742964255594926
149.57060666555185,84.52199688360487,60.89211203660111,57.57798028759984,67.5528595786298,77.38050557918272,69.6362615039466,0.2459006875998431
71.45674378165543,99.55886719327476,117.58892841656869,135.5595295390262,271.9363647320186,267.5322171769625,138.939928724113,0.2639607390261799
127.49988935446648,143.1450574071687,104.82970185265559,84.77705444045816,101.22341002685666,113.05233516189331,98.92817312086362,1.3608709404581556
85.53605047478166,102.28991506157728,138.87897791557788,203.3508294205403,198.7889108970052,116.20356672512088,84.87010966441166,1.353072120540304
105.20218363652725,206.7306776667103,227.41064274441186,207.3219970840784,156.47687442513657,120.33887338926885,113.14705392373999,1.603147884078399
109.614103010256,87.23107548272938,76.23472917757158,97.38727857254158,118.40638343596949,99.00866883788449,96.90693617527866,0.0915909725415852
107.1440858600375,94.82758984470483,78.605936798912,63.47352229429434,61.743010954354055,63.20720579722845,57.646907273112646,0.9791682942943374
67.54713305166027,69.73580165557375,123.93320244884514,237.9214763879668,274.12623938601934,166.31852609227153,106.50247004091005,0.6098810879668263
99.32501005239679,186.09154606875907,293.2501198655154,229.12749295548818,134.4830515654229,98.38741222551633,85.68970676692287,1.625538055488205
135.29087112158285,198.38471241053531,175.8777114001145,124.243238133235,118.03701066944801,96.81086574419564,81.02282471375992,0.04433953323499517
96.5751825426362,120.21080512379153,137.48619262836118,137.3083775626489,100.48016447549216,99.73993927900368,108.90660918076003,3.413308862648899
108.40780568930883,166.87782808010448,196.99067892330802,151.01149585124722,104.07063419914881,94.0391172584175,144.04914117691507,0.04293875124720954
173.0876524643192,189.50577416615792,206.76757100263637,128.51003215419527,92.01111544479016,137.26060807204124,146.67349920748595,1.5218888541952595
98.21131493991447,63.182691302030165,53.14461985860643,59.13821504369134,64.20338812522674,91.04933454864015,137.00739704780088,1.2039893436913416
187.78963125700741,166.35765030420794,154.39386952772722,145.72359288121586,92.38912689086636,63.14330695147287,56.99436552099495,1.1352867812158618
53.91460007649391,53.92812175497748,67.24650486731119,88.79326874815212,81.94339200323942,85.1222211837658,154.43258913345073,0.393945048152124
163.00657223304967,138.1521145694025,115.90410607704607,82.97423789242576,78.35968126219319,71.79535372908789,70.80114880164487,1.8286913924257615
67.44185953038526,73.10893667519647,78.12957844374644,86.86895551550671,98.53750819278935,139.05495779330718,129.99230634310987,1.8155549155067134
103.66299763231272,71.9700602704826,57.318593103588995,65.69130993978382,87.10238238333191,81.79710658110812,85.0996642191212,0.27918023978383366
90.69212140646695,86.09697023378446,76.35084219507421,67.12112006168972,71.98676351850406,112.78961306350143,157.85077214145048,0.19993346168971785
144.63482538428994,94.6748017574671,79.57469713043237,122.17812299485765,157.97789319736668,140.34390906790907,98.22982379967692,0.43768619485765436
97.77434422344442,133.35717898432614,184.86240916998386,197.21944844163124,192.01739757791597,204.518272928461,148.5195513088862,0.1399064416312517
149.5777181438723,147.02059888063377,103.56786186524006,102.82782303527733,127.21353388828737,195.22136863550514,166.2776198000819,0.9090222352773374
90.19520014601432,89.6706882710491,129.31372173707038,139.12460012680407,191.47207821688073,219.0963199996318,154.68278525213194,0.006337426804076673
125.46183612166176,122.78549253966975,94.77623420950609,81.03120388017346,81.33980126788548,61.6912733908687,66.72552248365662,0.2743776801734591
85.49905177379046,87.71267578367562,104.32446244106823,197.87876821070128,183.543378843732,137.1481999486776,140.51478650055978,0.7063277107012799
133.71975975549375,122.58531030996957,126.94366099991431,109.30942308331248,89.3186134609025,100.24120103110147,109.0637657161699,1.369596083312486
156.7910382753259,149.21254358305245,109.31292022900351,105.07382357412175,104.82941413839379,107.06382256547147,144.37781733423148,0.19424157412174253
131.41676749718656,88.40247995825304,122.89780326712008,137.46637817675204,92.80440017639938,74.96189653504378,90.40544231259736,0.17782927675206356
115.44087845690864,94.86308523103517,73.17545587461149,98.72199270430323,220.08336463424675,234.9887864498361,127.97276167598706,0.7229561043032365
95.91038389208086,132.31104396309067,154.7231960132637,128.4095565314728,88.04974740543125,68.018677556172,61.81731387285254,0.10816323147279117
54.351054904372724,95.43995109367634,140.1805325380807,107.2721627772828,87.67684794402663,70.53559887208453,57.494152696516466,8.693766177282798
63.678136020485745,93.72127292012468,158.83496682108571,175.8755916938815,134.3369813521138,175.8641144730483,150.85043254688136,0.4392571938814948
124.27617428085338,121.63674595540814,135.32466858254793,173.08864381668585,117.17252138563033,93.26741804908728,116.50784303475935,0.4418773166858263
121.56816840682008,174.90255727280604,217.07276302325275,155.43792098825656,99.65069460831646,86.8996317335443,117.26975714693079,0.6686987882565737
118.28574551465967,94.55714674536206,130.12064663859405,209.7167819254574,200.83503604549796,120.37430059062969,119.19111057136301,0.9468168254574116
180.69385838254712,153.37331750649977,95.69397397972774,144.73048998553358,258.13300745139077,259.11427252545866,221.77238279286493,0.7631313855335826
124.03247584978025,74.62211766382654,99.03857229491818,102.88500081240302,82.76958657349861,117.0964577561717,201.68206089208306,0.48827171240301903
262.0648114492525,234.8301715400448,204.4487916273749,145.37413893816017,102.4533094476256,81.99195045922714,89.87504233318104,1.555957138160194
149.07587054974132,244.11511045207553,276.90629242977826,251.26287270020944,176.73360246788008,152.6658722466818,212.0624662112948,0.8051103002094345
201.35463838991652,221.411254698336,238.1876169085316,153.1526277482558,118.04515522083393,117.01266840890179,102.73819431428464,0.8589373482558026
142.07245989654916,169.76435878795186,152.78198318349257,164.8961048127487,150.04271937276013,135.22052490227733,192.9496526204432,0.2168641127486795
206.80892891988063,142.04257481283355,95.2780575668252,118.0788648523449,273.0012757080754,245.26894209244293,115.1055413404302,0.5130156523449076
74.66106125743066,110.79579852411645,188.8283681987047,239.48154100603546,264.5470712076722,159.4537938632233,77.44609115727303,2.1986732060354583
55.80187678206083,49.884949004020626,60.6589713593317,115.91571065673995,174.916403066078,150.84159060545326,91.98958464740589,1.3533880567399428
98.66439061067004,110.06751594576014,102.70183460540707,117.49586479810381,222.50509439037089,252.91747050251183,137.1594867571443,0.8424769981038089
95.09303204828632,116.05951804823727,134.73689475685993,134.4683641935582,99.25451544077998,140.2475648255615,149.6187550936923,0.288554093558183
105.42783950279556,104.1884853644797,112.05541717941861,115.51505642440543,91.86608677154165,63.128987487174086,54.98409518436627,0.2561977244054235
61.80868323636506,66.29840550377979,58.87833709071234,59.867681377993655,60.02124637853307,56.965093265120686,52.968872577634976,0.09272417799365536
53.979503098547625,54.75531494604055,76.07655180517904,110.31026227391844,107.26728087299978,77.2159333422436,68.74155308982657,1.6579230739184347
108.38414777910472,127.17754288200894,105.59421680544249,72.00108256442545,87.05450471633941,142.47524661210147,125.68608911475539,2.737808364425453
77.30315438898789,58.64218044987251,72.17921031370857,172.38347457735762,233.5153235015532,173.1079758452777,149.98337362471378,1.1453553773576195
117.82362687315138,83.49358032947495,101.09433362381094,104.54305655129782,73.95327524522531,62.92662554786506,86.80200379610443,1.0622027512978123
119.90036007707111,123.04262347959023,114.05375380720889,95.23782388912329,83.46559865171108,93.69339216276572,170.53381095333248,6.392233989123298
330.6203960336459,331.93707599988744,243.6307086462969,158.85163492470113,106.86826126893892,91.25295086665174,100.09344611687477,0.2748978247011257
100.55116249426499,106.33531643153005,141.8346881899373,122.96338089581896,93.80127015719019,93.27193953726261,77.59663560669244,0.32961219581895196
68.56937203938094,62.48215406908458,54.06335986919923,64.56277904189511,100.3965275466742,98.62409154338842,75.68670482189484,0.15795924189510935
62.02589853491724,66.28085144280645,90.89129250557652,109.58907308277806,89.01884235499186,66.90851543113367,59.67084300134982,1.060543282778052
65.25701835648474,109.02522342728481,162.76588265277795,184.7788871166306,120.70877773831225,130.36033678784403,224.51760274262523,1.6387363166306257
216.76978304210442,156.0780406081374,141.37863527412387,100.55049819298996,75.2354195937245,66.71977827563965,102.24106430063267,0.38377189298997005
136.24759069036776,152.5970743878221,130.10638091872804,122.46552486796742,179.60988684304044,159.9007309124794,105.18615026635554,0.559477767967422
130.49983209054167,214.02350768868337,257.6673213057377,243.3041253494771,211.01009909810597,128.40490388864467,92.95592982255312,1.0021936494770796
154.6183896059831,194.1618489331475,183.25987139806216,136.71131873983504,106.60144071843075,93.82085278446577,83.01731232552136,0.16519023983502948
89.26125586719445,136.60035090827478,152.61638970840224,130.003662526228,169.4602240948717,242.48670548232326,263.69886419079427,1.057603926227998
199.7422394007636,141.6486739959117,153.6025614260347,146.38191314167403,89.80496708768698,77.9786669429619,127.18528132262468,0.1562831416740285
132.79297733303804,98.81957497598279,81.36449631215194,90.30760903197834,94.33176482257572,116.68846675542598,115.80070013616054,1.5075103319783378
94.47437482591933,98.11639631114001,93.70027131341777,74.37343218182822,108.0794902861714,117.71458835340482,102.29381961360403,1.6591110818282175
104.72034491521859,83.38809484451049,70.21986539110351,66.41128078464237,97.56325369680414,211.60147074306258,266.53832218491476,0.20465358464236785
193.43491166544393,172.19686960708455,213.41968841426223,188.02455637035163,120.82680071827275,107.15331523700195,120.10656355032856,2.14693767035162
86.60643763293807,76.49608486790528,107.80039209902388,120.96582615971307,100.385873528425,100.57224562413826,126.03016856903092,1.9241726597130737
180.43413046726317,183.97751585687487,302.8587383099067,285.2036338642923,160.59231713952315,97.3869228728551,83.91254657060493,0.2069124642923397
94.07604983488291,101.74427569561229,141.17618388510436,139.02997264838902,90.26530444121647,64.43529855845917,57.97510205264579,0.09265984838901747
59.908173130696525,93.00288171070406,122.93023082922467,143.3487603700166,146.32921321352046,169.87096674069392,172.50828523692135,0.7912628700166077
118.83319442927885,104.29853394033336,230.68399076023834,248.2469722725587,128.86765389498254,106.23987169626405,158.04482970601015,1.3510971725587089
159.67744641848233,118.077316322925,87.31086214143212,90.19676645158889,137.09175875450697,212.130732051577,199.68947812518454,1.9018438515888787
139.18958198216905,106.20741254744067,129.96781726279164,122.96098055418364,108.70150245905592,120.66225794132102,136.05797509326365,0.49401775418363764
132.83911271380498,114.06331048620018,168.46215773249668,193.76631680767315,161.71732614253733,151.78230702822086,145.75776673767604,0.40424500767315463
