0,1,2,3,4,5,6,Amplitude(4)
47.78243941712638,51.41885377369734,51.76894517812511,48.9193609327534,51.59182320110582,51.838273788409225,51.53409976398927,0.4304308327534
50.42573406592973,50.83885512239512,49.91104700272831,51.0551527891839,50.239541884944416,47.11432196445078,48.41292406590192,1.8474795891839013
52.30702126395367,50.166903196334005,51.86142618451093,47.39223154479203,50.22729787721867,50.21464597142402,49.61975489360918,0.08524104479203438
51.02713706980313,54.13742595107068,49.48336830407718,53.71392862759271,55.10647150211497,58.280123239699556,66.67752815897134,1.2183074275927064
74.17749010670431,63.836404694574625,53.632572793412095,48.31993729646939,50.23210888388088,52.43876744770125,90.52962317365102,0.7207770964693931
173.98415498824556,133.64848346151817,76.2795524862876,57.11030702481316,52.85608050224603,50.58581565048847,52.29281627658112,1.5619898248131607
49.237155080430654,49.63398807546059,49.663470254300854,47.88545384712032,49.8920125608601,48.51113427238121,51.396154712430665,0.2508867471203185
48.36993227402819,53.825723484338596,53.078011604821455,46.968756795618155,50.03890517326207,52.10605364215764,50.32713132149294,0.224567195618156
52.27021491296547,50.614095048103806,52.66103571703463,53.793085403926725,56.84871905946275,52.7004073311604,49.003469669729455,0.9641044039267229
50.65227472168765,51.046786768058276,52.295819023738204,52.22904754851794,51.31773039109039,50.772135687004926,51.39121683248007,1.7891357485179415
49.86926392289741,50.440887560069164,52.67786498975597,49.15151015576803,50.97430713441692,54.26462415630012,50.66768412230168,1.0860632557680332
50.51056532693076,49.176255576392414,51.995955956106116,77.5615284254409,95.83002182998435,91.24694906238571,129.1714365993793,0.048911925440909436
110.18091135337839,66.89960113323312,56.68671374369535,54.035815548664154,51.30541637929936,54.64046801629976,83.7012035084375,0.35821954866415057
195.92260852225792,218.1112572222112,118.53256350148999,68.89421114422522,52.11020628781668,49.23033153184588,49.58629234621639,0.29610494422522227
50.798641261927145,47.74642688601565,51.37080334773889,50.66865296574367,50.02337729250197,48.68005065739833,51.67387907419923,0.9488683657436726
49.86287102893602,49.323046775668715,51.59524780904153,51.46153755908128,51.6639823816432,51.7610090845544,52.71795421110689,1.9239989590812843
51.50612134575932,50.80475516650676,50.134301365045005,52.206763637066395,49.362261230388455,49.67464629755881,50.731838575675305,0.12785413706639231
50.61852395910157,49.05551000674242,50.62297036091208,50.76351166134906,53.314280009811355,47.98436887662656,51.12594531262293,1.7820790613490611
48.079076583975045,50.69237191300885,49.713286016209395,56.52981138357236,55.0726592336354,49.30596452367278,49.99861294453701,3.29791558357236
50.127329804744946,51.450997290726924,50.406496220979626,53.121660432752336,50.30810190857822,48.17932550497407,50.65210894492142,3.185969832752336
49.907498173924516,50.55629451168812,47.75770872786257,52.69438107381465,51.033476700595614,50.68785449121961,50.1756565373152,1.0882779738146482
49.518469772978136,55.27088089368982,84.88887516380608,95.23079293172667,69.62476475471075,54.6394158514924,54.18419212288939,0.3981327317266629
82.37541349977556,108.92437022316618,79.89561208690718,59.49329691434136,51.29822352260169,50.67973531699717,48.65471728614884,0.9852333143413592
47.48889416427338,53.740293895793634,48.301031830073086,54.949856288006465,67.00831631428765,90.06548641190744,76.69783206839614,1.7128590880064651
56.18406308365009,48.086104539489774,49.90428405777937,52.352606190545536,50.31470504909243,49.97357936395912,49.57947628528299,0.19026259054553407
50.35157569526689,49.962526890339305,50.80744485713822,53.128969036201575,61.593078101456,90.62627559808315,83.79608058654826,1.4320862362015745
60.611428821496304,68.39070063888202,69.31876630576895,60.26299626574709,50.887024189913,52.311975721084345,48.76383421332111,1.042599665747094
46.08561862135404,50.8497331880693,50.007986520379035,51.07164357991145,49.416169169980776,50.10080064620408,51.51575633231657,1.806482379911448
49.53247265223708,52.1931304729569,61.926193986461826,69.0232698012738,54.83862206162484,53.14950220664672,49.29807741877117,0.10643390127379675
51.35340909323225,50.761505219102744,49.57868653992476,51.70603352775865,51.36163341919194,89.96968242304185,125.94002600832027,1.119497927758652
88.31152863624753,59.643863044374335,51.55944902378361,48.80902233221189,48.41464164293488,48.946157315638864,50.80298488845307,0.0623371322118882
45.99299787659895,49.934691894628635,51.08335375930277,49.726205885213155,52.01126077568227,48.90139109657081,48.17489837519216,0.9842273852131538
49.95656689117242,51.30967999221422,49.93669684282178,51.795360636385155,51.44053077637572,54.46477920771208,51.648347217255846,0.7852071363851566
49.251512259246105,57.991127055084206,81.88999444396484,76.12559117895618,57.06719065706948,52.48159655891542,50.82502950300563,0.3671547789561971
52.0116373490716,49.58554283120863,48.40100045594704,50.50831401050854,51.05068218719504,50.13229438314679,50.18527771767584,0.2625465105085432
49.30861060421842,48.495829850527855,49.20804042874522,50.94854423551861,49.81302141721288,49.673783823329174,48.66772954754156,0.1868150355186155
48.284962092198704,50.562956265091536,51.57874744207603,52.635292468634916,50.63249088879603,51.4586882193171,49.44330474715926,1.2366405686349211
48.038805293254214,49.43969266954686,50.60897920807294,50.346361125178625,51.33707846486389,50.800206687403055,50.821669968653396,0.2905058251786248
48.975995294544255,52.022458364636734,50.76086049329211,52.430153205703704,50.279047769927836,69.92118692738626,93.05288782725347,0.2732007057037017
70.2526556420275,57.536297950628224,53.20330226366672,53.688892854557395,52.35733041316206,48.57395567709483,48.91324105921734,2.883768554557394
52.28095182289287,50.166533118474085,52.00083334158538,50.864968947248556,52.965307561236244,50.061608172479865,53.91865507418256,1.889014447248559
47.97087101175868,49.79412692151631,49.348615174663735,50.560736837179626,52.317170394752736,54.689015254278225,52.2244717688958,0.39547563717961925
51.351672630788045,51.95161183051992,51.01127536289234,50.86846616445499,53.16640230630595,92.0058779988154,110.05025031594751,0.2791140644549926
78.40839633523095,56.7129158252743,55.42695209253894,48.69682906524314,52.44159846080392,52.464733310803084,47.930951980716486,0.735036065243143
49.25405296652156,51.83454076072163,50.357922277772346,54.66163570943838,53.0900306264419,51.59659659311548,51.46707205920309,3.696463609438382
49.92790674197028,53.4088473960474,54.273731286544155,51.525919582545185,50.59389888888048,51.52153962311788,48.57389490628968,0.5183146825451905
49.34502103818266,51.34881580441542,49.27454690227756,50.22837633339866,65.96919494836159,99.18971896888708,86.88102221726281,0.3532197333986597
69.83481054063968,85.3378400963285,77.70049854811981,59.088084752841354,51.273268844837105,51.29488122772707,51.729518903506026,0.9045416528413548
75.43485840375071,107.01577738625,103.32675679258581,120.28404420226617,126.80883977118884,85.47309420381991,57.32085964337021,0.7206489022661752
52.37239474032443,50.0694489370117,51.75635592510548,50.59278189224542,49.163836611168186,51.302376343083964,51.877791553418476,0.5486251922454178
48.434854489478184,48.90620626089281,50.8822552833539,51.397154368356155,50.8535745803294,48.64641952588747,51.20777279557001,1.631487768356152
47.490398852351724,51.04865582602968,50.88795167462604,51.47728505465092,52.40724237326895,53.422829005059796,48.998136382835185,2.6107791546509214
49.41604249571691,48.018538492088865,54.2778647454864,88.75129411297925,106.5844901614477,71.72562297918026,54.86034968233676,4.548425212979259
49.368460154092354,49.74047014620317,50.090496454468386,51.18696680284982,52.858096569160715,47.27962138236258,51.652462722104275,0.2280422028498145
49.38165758323221,49.51698387219329,48.7823261304263,50.66495997575903,91.2599750329093,194.68410174696197,154.04292387307933,1.5140291757590356
81.80583558165361,57.67732027663408,48.651936817230926,51.573190115464705,51.46385234265977,49.629620663411416,48.02361036485884,0.5851412154646995
51.53366329156179,49.48879811111167,49.99715754313857,50.91268898045301,51.38081617521855,60.13782670502845,61.96222402339829,1.1671684804530162
54.7739890020988,52.84990797755091,55.05309875866714,49.17164292709532,50.07201442000378,48.90897516807028,50.84714109829687,0.052174427095318276
49.720041751045486,50.05338892508501,61.32305635429149,79.1363589714374,69.52158030206319,55.50842010857811,69.51328092415687,1.4171460714373938
100.43390476302622,116.75568991054138,102.54803312856052,68.74819571301376,52.54045854925425,49.356035685960904,50.289740091409165,0.5496105130137577
50.725241577557185,50.071927424266136,45.170948754017715,53.356435086154605,50.12227709675399,52.369810617978395,51.51219090793599,1.275067586154604
49.892256824568356,66.31927932466799,68.78660374125089,57.06049612384133,52.72916905727639,49.95468751335235,50.74959517529087,0.13995522384133002
49.03112352172746,49.650452545740826,50.36274318209089,52.153304743107746,50.625096250379094,51.527241541398496,49.99282805827872,2.7136166431077493
51.06116376550839,47.36198265458743,50.359480118168,48.74123515711634,52.13088461048163,51.075977591107474,49.21965340721408,0.6842668571163382
49.150345661628904,51.25664671649948,49.50864936342761,51.33087067672669,52.59799285750448,49.06540223039698,49.268426571529446,1.0747234767266918
51.870244626990065,50.255723323511745,51.35235664363721,52.095722543931764,51.643624840379374,50.239460926642046,50.99792767994316,0.27460894393176843
50.64223974494478,50.24088175124566,48.2374135367821,51.55148428370764,51.2730288359065,50.99130891962748,51.5890437984266,0.08875628370763974
48.22209136851849,49.90346336419139,51.75446709694498,46.99342794848542,50.49613253241297,58.971868017064565,58.07820528010695,0.011654448485413582
53.85014301097627,52.828576401807815,48.99320583625824,50.47545002291714,50.81880024786708,51.25064047229083,51.068722723814545,0.38676112291713555
47.0370899255879,49.76074341056256,52.07565899463492,53.92293105250566,50.6014400101522,53.205988562877934,52.48982632023569,2.9959022525056564
48.92344950058778,50.81006294571779,51.913560075270766,48.284636111295875,62.22593185037905,114.26312760816687,111.0148886603409,0.03908801129587059
70.20495978047643,54.5444793666294,51.06455406048272,50.0204101449706,47.92249273104586,50.33795636872368,49.533613325407984,0.8151248449705981
49.721878622104434,51.0101180123154,51.76248322129654,51.1612299603146,50.07609502222014,52.000442283029585,56.69938299545222,0.534813560314606
55.86162373957765,53.69682544811121,49.7674254332999,51.481554491190956,46.85747206358511,49.727474799341,49.85817416864007,1.1909538911909605
48.90422492150675,50.01578428489297,50.65190281992077,51.30369723060984,50.86954485749364,50.62569719318562,49.725170922298894,1.4896487306098447
52.76991724856168,48.87848774370678,51.39498150969638,48.51454637867339,50.30541114048987,48.24052157965169,50.38655800048823,0.22346187867339334
50.02896950612829,49.22181282432069,51.030489474196266,48.8333361625209,49.71706129617186,53.090307657463555,50.48198477660913,0.473356262520899
51.94078136717864,50.43096483325015,49.362229207582864,50.28462402837,50.630978427293215,50.943020731677635,50.43639800319683,1.7043046283699963
48.81148063857165,51.50861895567519,51.18191583335114,53.51153648363368,51.28689055430633,49.867422133423936,48.64698739442657,2.6058407836336763
52.04329921958947,48.53552386041785,53.51741877522841,49.428433459588256,51.87673647174328,52.37250119450261,47.96046079852366,0.5043224595882502
51.938277131377895,51.66282842500617,49.29836011835764,51.043726821065874,50.91808638433046,51.543963028025374,49.34037664606281,0.40500772106586974
50.3454137207329,51.88007179588733,49.14095801880857,48.93347877660173,51.31341565469659,52.14441659669082,48.92701265006665,0.17451097660172746
49.25474949806217,48.36384388793877,49.05010705594774,64.30499158154302,106.31527304101417,88.35595339173923,60.31403927872271,0.6466172815430272
56.145058823596,56.31776364835975,53.14694649627472,53.53235183213147,73.21722888048608,90.58655983720935,66.46727356171976,0.040086632131469256
56.722319480488096,54.59624559479909,49.06343517506478,52.89996086258613,49.26216461428,50.613339178390305,50.201332522557855,0.5199864625861288
54.94108177912076,67.64662053497266,74.42413142716556,61.753254916092715,55.02352020585984,53.507462525256706,50.92149673052727,0.28555211609271414
52.13028720747682,57.81397090133281,56.31469671676389,55.336476292574545,51.139062643123296,51.38377408086162,51.354046532493,3.4031022925745478
48.28711387582453,50.811529297556326,51.21451519018444,67.66313428415044,107.17717121150113,90.80786557049962,62.199346498956636,1.7046798841504462
53.489949014234426,50.143037154508924,49.86788995529839,52.80441720244094,50.31638326921939,49.35162416934652,51.47071554320156,1.7410692024409367
47.91356986473818,69.31994138566299,127.47970241297725,118.58870003878869,71.61295091798644,58.37014813607501,50.87987370746918,2.810969538788681
50.12044134709134,50.94084053464165,50.43490389315485,50.02144870578491,52.933198792781184,51.637477932476386,52.30529540935155,0.3709675057849136
50.39233840048895,50.21250603918624,50.35436817148661,50.86277739957257,58.231389542927225,71.86829622297617,64.9584668319371,0.04342399957257384
51.177755233020456,52.68313487255149,48.607661559387914,53.645878923966265,50.77533874141107,51.8232020084125,50.93767564166318,0.10994012396626764
50.668227944149095,49.047389318833474,50.29264556475948,51.10024914879705,52.859779954024624,54.17476042173161,88.6948600074097,1.104346748797052
155.20263871796323,117.46879052505741,69.77800260422948,55.026458864025436,51.97309776311088,50.090479969745736,49.67179258288596,2.0493907640254365
49.73637354237517,54.452403435573174,54.33536644727414,50.69724694447424,52.26788430716785,50.16453729929756,51.901632792173196,3.6650336444742337
69.24645827205497,106.26203714790083,95.57779320174791,66.42385197448732,54.51427175059513,53.640128445663066,51.62343047004653,1.5092037744873248
52.13482858918072,49.04336002460118,49.443936327445016,48.171289935557965,49.130663105628244,50.502046398581044,53.7289378910417,0.5030026355579621
60.498058433226184,59.370434422205356,59.71524237755211,62.04911268664834,51.46923951825072,50.01601850958513,52.227313100116945,0.0839073866483434
47.71790985083206,55.98128685509565,137.83973458348638,173.4440675415064,103.76938257618906,63.48377801951936,52.92029455728768,0.7270326415064255
