0,1,2,3,4,5,6,Amplitude(4)
50.14396625790164,57.78750320541447,65.9306586504289,57.587532114079956,52.644614044318445,65.50610419187814,115.88743781170736,1.1309853140799588
259.3426091339704,307.58172322451816,237.23893965890377,184.98696112385656,104.07720217462456,69.63492116389261,56.029939261210956,3.4953980238565476
54.63237200843663,57.8335519425703,56.68649054724611,59.462861328875576,62.64953708570272,78.27203419325663,177.95686541762583,0.009046728875576577
189.3729190499427,131.37056925336194,119.43926700949952,98.13190075324958,171.28377861362407,256.585008103373,176.39137468073312,0.08029265324958482
153.41959108894886,116.42571684430558,71.92769085464988,87.27619676133757,86.88671039846668,72.61189045865385,71.66182604845096,0.8762564613375775
62.18776349257681,54.270510585990586,55.06155972606179,59.75496059087135,59.118587195276966,89.05354712441277,159.1855288820882,0.43370559087134963
157.71917412940263,179.87598125022578,137.2514730400174,101.3604529218179,79.72793331712977,59.364826891296175,57.81328457434364,0.4179428218178841
72.96076063059658,89.80533207000768,77.03739087860151,85.53443797669112,86.15305150387844,100.58606603996168,90.78308319813955,1.8372654766911334
114.32543217394775,190.63590493252337,202.71225416879173,146.3428433373012,83.52161311264102,59.54760238531537,72.02408701317067,0.27664703730118007
121.33477578445071,104.82380860128207,98.8764943948341,211.5120012505224,232.3478691791009,147.37432827627126,100.75878189074494,0.16859595052239296
96.99385992415758,101.47126820086972,75.68641978705362,72.8374553280523,92.35317530150695,158.42011572167368,182.95264494088616,0.0357707280523007
106.20538718937155,65.26408323185379,54.01476648866315,73.76898365090487,126.70206541938198,131.1681066108964,104.38587832363699,0.2816567509048688
69.61137530565453,55.82960703746136,53.36121210770702,69.55133397764814,79.55070692194104,66.4888686421221,59.68744045887798,0.4776759776481471
68.82471193003904,76.69584972884739,78.99812376079608,85.53669838920437,86.21228433774304,89.55641919622934,75.75028811597372,3.1436648892043726
89.61168899392094,83.22230109233975,66.51316941992876,56.781727551474255,51.293822550403505,51.833595988805406,92.72544350155422,0.23411115147424894
159.76708350652706,118.39734958219564,68.12023068527519,50.79445682597154,49.564694007288644,51.00178187165196,51.41381126011533,0.013304125971537533
67.93394120224175,72.89696514138316,67.83191387332725,88.37983234308979,151.13634126629967,132.11960469432933,97.32375548995392,0.6164167430897828
82.89160272156666,62.545739331766555,55.66513410725743,56.08810826403636,59.255036348706824,80.52800674761637,68.71077559233414,1.5026721640363567
85.2462392383409,97.69469673037123,76.08119946659863,111.29494032397005,164.5138286647466,111.35053072044008,64.1136784111561,0.8176363239700463
54.562348297160604,49.24714415413985,51.59740714636513,71.30285519554226,122.49100536210214,106.99555224368031,72.92189329581765,0.4816475955422772
53.92848538547431,55.28689525271795,75.35107240622148,96.8360306557349,80.94500247830257,60.24301718653667,57.1684620900433,2.1651681557348983
79.6053817570059,86.4509163447282,66.36631769136737,97.81939098133334,140.11207570962873,107.2716305894514,74.1803692410926,0.77070338133335
96.8464578700236,103.98455599646229,115.5112511480182,179.74095608528594,149.21581839437277,93.09898973462917,80.09408328860954,1.513455885285945
61.9088800377673,64.05394835080413,100.0763446529383,147.53265621661484,267.2732836441639,237.34540597634415,231.21795518242425,0.9174378166148446
280.95573116136785,198.00207324699284,117.14930517977268,132.0044341563299,167.96781522699092,131.7725325456715,111.77476602191098,1.4436357563298963
87.39697402812094,64.71799089611487,89.47285959308812,104.87684026005616,125.02620473437166,149.7235008163165,130.1436664377262,0.44392886005616583
86.97538224600478,139.12043757504213,206.5089673917835,132.0965512913746,82.36943397578486,81.26962800736993,85.88221627073966,2.1591147913746056
93.58056241704969,92.82297257955689,95.23422748734977,74.59444401554944,56.50193008197181,72.72705311446558,126.68717375650945,0.4087261155494391
115.9055336884173,81.75706270935794,181.04214981895987,235.13197898932881,237.51841662371763,241.4145107225704,246.9816777930003,0.6418583893288028
170.6101408527392,94.49547205113927,66.28018991924053,63.92417963811741,89.3156555478525,89.76251919087576,79.14581266342063,1.582150138117403
59.84258701442153,53.47206907704157,58.174022105076546,61.93491334555591,55.956482122420965,53.26015186419809,52.120089021402336,0.79923704555591
48.932010340997586,49.19311874031086,62.684353694071135,161.18542610898038,219.0893996191595,166.7759683561651,94.63371464103354,1.7986544089803853
65.24400154067929,70.39334216969456,78.76505313066184,81.37020937206584,152.6613644961008,256.78606279852994,175.05795905914454,0.5529808720658491
87.26403804316173,96.19798844311457,108.86875902883885,77.43387449486866,59.69844978598178,65.72425348151522,106.33923776400086,2.119928894868668
114.6847189951382,141.95608630037376,166.3804475128853,143.13373315084766,107.58976658487455,78.45112661243185,60.18850717964128,0.2211431508476773
55.54415955638601,51.448443702773744,60.97779081453281,117.10981742043299,159.90484497813884,137.39153137171536,151.28283053697785,0.488558420432992
115.14408074300775,90.92407890575716,143.87759652152258,138.68349975566545,103.34304063770294,89.0944469445238,73.20452310866065,0.31436665566546557
58.67679974817296,56.75233074473473,83.83910745742831,91.20242507363616,83.97135610529098,92.14945447053246,75.86501562122288,0.7963616736361733
58.31090326555991,68.14482796463196,104.69584136365025,104.84842303747472,89.88004765696677,69.85485163768128,90.11507220001722,0.08965103747471917
155.94232001155805,173.57205540832769,117.47364402001817,84.31183071884135,98.44935553418156,108.04001473089417,89.41026986655245,0.41716831884135447
